Price,Bedrooms,Bathrooms,SquareFeet,YearBuilt,GarageSpaces,LotSize,ZipCode,CrimeRate,SchoolRating
619531,4,4.1,2269,1976,3,1.08,94101,78.94,9
985395,5,3.8,3930,1995,1,1.27,30301,54.77,4
380478,3,2.7,1316,1956,3,0.82,94101,79.33,10
1125855,4,2.5,4457,2010,3,1.46,10001,21.12,4
753061,2,2.8,3050,2007,2,0.6,60601,66.1,6
749806,4,3.6,2969,2007,0,1.85,94101,54.25,2
488220,1,2.0,1904,1962,2,1.0,60601,42.58,6
493710,1,2.4,2051,2002,0,1.06,60601,62.26,7
822686,5,3.3,3205,2014,2,1.29,30301,53.13,1
971348,5,3.4,3596,1998,2,1.56,94101,38.01,8
652041,3,1.7,2628,1984,3,0.79,60601,63.99,6
847968,4,3.1,3052,1966,2,1.37,75201,49.1,9
521897,1,2.8,1990,2021,2,0.17,60601,35.71,4
768372,5,3.2,2843,2016,2,1.82,60601,66.21,2
806561,4,3.2,3119,1959,1,1.11,94101,15.91,9
875216,5,3.1,3581,1983,1,1.59,75201,82.86,8
899684,5,3.7,3564,1953,2,1.65,60601,68.13,2
522612,1,2.2,1792,1978,3,0.53,94101,12.18,8
578269,1,1.8,2468,1995,2,0.46,94101,74.28,8
900233,5,4.2,3323,1995,2,1.46,60601,51.7,5
714924,2,3.1,2413,2008,2,1.14,10001,8.85,7
1059554,5,3.2,4148,2010,2,1.46,10001,12.77,7
899990,5,3.7,3460,2017,1,1.68,30301,61.45,4
742881,3,3.2,2807,2015,2,1.34,10001,28.15,6
735053,3,3.2,2651,1983,1,1.04,10001,32.5,10
771889,3,2.1,3318,1954,0,1.07,94101,52.11,6
556936,2,3.1,2171,1958,1,0.94,94101,60.12,6
746909,2,2.3,2941,1969,3,1.24,60601,54.25,9
856397,5,3.3,3448,1970,0,1.4,60601,31.87,2
652569,3,4.2,2270,1966,2,1.44,94101,35.0,10
684763,2,2.8,2639,1961,2,0.98,60601,28.79,8
427980,1,2.1,1747,2016,2,0.48,94101,54.61,8
929567,5,2.4,3810,1954,2,1.49,10001,53.6,1
542156,4,3.9,1735,2009,2,0.96,60601,57.97,2
851644,5,2.8,3502,2002,1,1.1,10001,53.68,4
738911,4,2.7,2870,2001,0,1.48,30301,52.26,5
583654,3,2.7,2168,1997,3,1.34,60601,67.87,5
728226,4,3.9,2823,1968,1,1.29,94101,51.95,6
668955,3,3.3,2413,1966,2,1.11,94101,67.68,7
486172,1,2.2,1876,2003,2,0.53,30301,42.15,1
699824,4,3.4,2416,2017,0,1.35,94101,34.27,7
926170,5,3.2,3658,1984,3,2.09,10001,74.02,6
812705,3,3.0,3383,1990,2,1.4,94101,40.61,5
928407,5,3.5,3640,1962,1,1.48,30301,47.81,6
712562,2,3.1,2704,1982,3,0.85,75201,33.45,8
790531,3,3.4,3247,1964,2,0.99,75201,89.74,6
937836,4,3.4,3718,2012,1,0.88,10001,19.39,5
884619,3,2.7,3635,1964,2,0.96,75201,69.65,6
894486,5,3.9,3250,1980,1,1.7,94101,12.78,9
404845,1,2.3,1540,1977,2,0.42,30301,42.44,1
697715,3,2.4,3091,1959,0,1.02,10001,64.81,3
824556,4,3.0,3454,2006,2,0.96,75201,83.59,3
669756,2,2.6,2687,2020,2,1.14,94101,45.22,9
676919,1,2.8,2844,1982,2,0.32,94101,39.19,3
560620,2,2.5,2305,1956,2,1.08,60601,54.07,6
709025,3,2.3,2913,1954,1,1.41,60601,83.02,9
844223,5,3.5,3009,2006,2,1.4,30301,53.4,10
1117003,5,3.6,4567,2021,2,1.29,10001,60.22,5
791463,4,3.3,2931,1989,2,1.44,75201,37.2,10
881107,5,4.0,3345,1977,1,1.98,75201,68.18,9
523593,1,2.8,1726,1985,2,1.1,94101,18.67,9
824892,5,3.2,3177,2005,3,1.48,75201,75.05,6
700360,4,2.9,2735,1996,2,1.04,30301,76.58,8
602145,3,2.4,2438,2020,3,1.03,60601,90.42,9
544118,3,3.2,2017,1989,1,0.59,94101,76.54,9
886035,5,4.2,3107,2008,2,1.33,10001,39.21,8
765429,2,2.4,3274,1992,1,1.04,94101,79.31,4
756809,3,2.8,3067,2015,1,0.99,75201,72.6,8
973223,5,4.2,3962,1958,2,1.32,30301,35.51,2
891521,4,3.5,3688,1955,2,1.28,10001,54.17,3
1181302,5,3.7,4417,2014,1,1.42,94101,0.0,9
547116,3,2.3,1814,1952,0,1.33,75201,22.41,10
624221,4,3.5,2485,1986,1,0.9,94101,66.42,4
797510,5,3.0,3098,1982,1,1.66,10001,82.7,2
358830,1,1.7,1665,1958,1,0.69,75201,66.5,3
759523,4,3.0,2949,2002,1,1.43,60601,51.11,7
470771,1,2.0,1676,2000,1,0.28,10001,29.34,9
619580,2,2.5,2409,2020,3,1.16,60601,62.89,7
836445,4,2.5,3117,1975,2,1.46,60601,11.67,8
381736,1,2.8,1538,1965,1,1.2,75201,60.3,3
538806,3,3.5,1612,1989,3,0.85,94101,31.97,7
581585,3,1.9,2203,2000,2,0.92,94101,65.11,1
520058,2,3.1,2025,1988,1,0.36,30301,66.08,6
748113,4,2.8,2976,2004,1,1.05,10001,38.69,3
650291,4,3.6,2535,1985,1,1.73,10001,68.68,2
813994,4,3.2,2854,2014,1,1.39,75201,14.92,4
500682,2,2.6,1734,1994,1,0.68,75201,47.13,9
794422,4,3.1,3037,1958,2,1.34,30301,65.82,6
616335,3,3.5,2163,1986,2,1.08,30301,62.43,9
419109,1,1.7,1475,1950,2,0.13,60601,38.89,8
540406,3,3.2,2045,2015,1,0.58,30301,67.64,5
717485,3,3.5,2623,2012,2,1.43,94101,68.38,8
351559,1,2.7,1466,1992,2,0.92,60601,26.53,2
835861,3,4.1,3153,1977,3,0.65,30301,47.76,8
596023,2,2.3,2502,1980,1,0.86,94101,53.9,1
463915,1,2.8,1865,2018,3,0.49,94101,53.61,3
606151,3,2.8,2301,1957,2,1.43,60601,66.23,7
966999,5,4.1,3690,1983,2,1.63,60601,41.74,4
704865,3,2.9,3045,1998,2,0.77,94101,82.72,7
576355,2,2.4,2371,2007,0,0.94,75201,42.12,1
1041056,4,3.9,3901,1996,3,1.29,60601,27.32,7
750767,3,2.7,2929,1974,1,1.09,10001,45.47,3
864658,4,2.5,3556,1952,2,1.15,75201,55.08,2
946830,5,3.2,3566,1994,1,1.51,10001,26.43,9
766747,3,3.2,3037,2001,1,0.84,30301,43.85,2
404655,1,3.0,1501,1983,2,0.34,60601,25.2,3
759523,4,3.3,2870,2018,3,0.93,60601,64.06,3
930576,5,4.2,3674,1957,1,1.19,94101,46.45,4
593372,1,1.6,2071,1976,3,0.83,60601,2.28,7
513050,1,2.1,2153,2012,2,0.83,10001,70.76,7
656556,1,2.2,2450,1974,1,1.14,75201,26.59,9
326905,1,2.2,1187,2007,1,0.63,30301,100.0,10
632662,3,2.9,2212,1997,2,1.31,75201,36.33,8
714662,3,3.2,2814,1950,0,1.11,10001,38.43,6
636189,3,2.7,2337,1957,1,1.19,30301,53.21,6
1326626,5,3.6,5188,1970,1,1.74,94101,1.71,5
915226,5,3.5,3757,1978,1,1.67,60601,58.81,2
872830,5,3.0,3460,1979,2,1.53,60601,64.02,6
527417,2,2.5,2042,1952,1,0.72,94101,68.13,6
786254,5,3.4,3259,1956,1,1.58,10001,55.61,5
632647,3,2.8,2715,1960,1,1.51,94101,51.82,6
708017,3,2.9,2755,1981,1,1.15,10001,19.65,5
515061,2,2.6,2071,2008,0,0.78,30301,59.86,4
520553,2,2.4,2163,1961,2,1.15,75201,49.16,3
1011687,5,4.1,4172,1987,2,1.08,75201,41.46,1
912733,4,2.6,3792,1973,0,1.19,94101,29.34,4
637695,2,2.2,2426,2014,1,0.61,60601,59.6,9
360124,1,3.7,1229,1967,1,0.66,94101,43.55,7
803065,3,2.4,2969,1995,1,1.47,60601,12.36,7
647930,1,1.6,2677,2005,2,0.89,94101,45.54,7
870798,3,3.3,3384,2012,1,0.54,94101,34.59,4
722702,3,1.9,3067,1956,1,0.91,75201,67.52,7
728913,2,2.5,3011,2015,2,0.45,60601,46.68,2
625195,2,3.7,2326,1989,1,1.22,75201,44.75,8
550313,1,1.5,2214,2003,2,0.53,60601,56.17,10
605427,3,1.9,2359,1980,2,1.12,30301,83.5,8
518155,1,1.6,2046,2001,1,0.74,30301,58.12,9
958974,4,3.6,3764,1980,2,1.36,30301,34.21,5
443886,1,2.9,1605,1983,2,0.1,10001,18.86,10
763483,5,3.2,3069,1956,1,1.61,75201,76.6,8
505046,1,2.6,1948,1965,2,0.54,75201,0.96,2
921491,5,4.2,3386,1971,2,1.75,30301,49.57,10
975311,5,4.4,3824,2002,3,1.56,94101,96.99,10
890795,5,3.4,3273,1966,2,1.69,75201,14.45,8
978058,4,2.0,3959,1953,2,1.08,60601,27.66,10
356968,1,1.9,1255,2010,0,0.36,75201,53.98,9
614803,1,2.1,2526,2001,2,0.97,75201,33.88,6
668761,4,3.1,2717,1984,1,1.47,60601,47.69,6
481443,3,2.8,1802,1993,0,1.17,30301,58.5,4
608193,2,3.2,2418,1964,2,0.97,30301,61.39,8
471909,1,2.9,1772,2010,2,0.83,60601,72.16,7
498981,2,2.5,1745,1993,1,0.51,75201,18.37,9
585208,4,3.7,2259,1970,2,1.62,75201,75.33,1
690299,3,3.1,2695,1996,1,1.05,30301,76.93,10
737677,3,2.9,3187,1998,1,1.06,10001,66.91,8
777486,3,3.4,2992,2002,1,0.97,30301,27.37,8
817296,4,3.2,3128,1976,1,0.56,60601,26.34,9
952863,5,4.5,3739,1980,1,1.67,10001,55.93,7
888727,5,2.8,3486,1993,2,1.2,10001,62.88,9
428010,2,2.3,1585,1981,1,0.93,60601,73.51,10
765850,5,3.4,2789,1979,0,1.25,94101,40.38,8
903427,5,3.7,3398,1967,2,1.4,30301,62.53,9
708625,3,3.5,2619,2012,2,0.98,75201,61.44,9
779961,3,2.9,3125,1965,1,0.85,30301,36.91,1
659658,2,1.9,2678,1984,1,0.83,60601,41.19,3
606064,1,2.7,2202,2011,1,0.56,75201,18.07,6
612492,2,3.0,2159,1958,2,0.59,94101,28.72,7
435729,2,1.6,1609,2011,2,1.25,60601,37.4,4
848241,4,3.2,3306,1988,2,1.06,30301,60.44,10
758706,4,2.4,3362,2000,0,1.47,10001,95.25,2
344821,2,2.3,1105,1959,2,1.1,60601,59.7,4
514140,2,2.1,1882,2001,1,1.18,60601,25.11,6
526973,2,3.0,1954,1961,1,0.74,30301,40.45,4
881953,5,3.6,3559,2021,1,1.44,94101,71.0,10
673024,4,2.6,2698,2011,2,1.25,30301,33.94,2
598698,2,3.0,2280,1952,2,1.06,30301,79.98,9
632133,3,2.2,2594,1960,2,1.03,94101,63.69,1
728905,3,3.1,2620,1957,2,1.24,94101,44.97,10
831927,5,3.1,3141,1972,1,1.42,60601,11.74,7
828015,5,3.3,3180,1959,1,1.84,10001,70.15,9
319588,1,2.6,1359,1967,2,0.7,30301,62.87,3
537395,1,2.6,2090,1988,2,0.66,10001,59.45,6
517851,1,3.0,2185,1975,2,0.8,94101,100.0,9
851756,5,3.5,3114,1960,1,1.99,94101,31.28,9
1038539,5,3.7,4260,1959,2,1.32,30301,80.43,4
872929,5,3.3,3342,1952,1,1.81,60601,46.27,8
860792,3,3.0,3465,2011,2,0.85,30301,55.1,8
815819,5,3.7,3178,2020,1,1.51,60601,56.24,7
517591,3,2.9,1686,2010,3,0.86,75201,66.69,6
497452,1,1.4,2101,1953,1,0.59,60601,35.71,3
470481,1,2.5,2024,2010,2,0.5,30301,97.88,4
497496,1,2.5,1917,1957,2,0.91,30301,27.89,9
562096,2,2.3,1978,1962,1,0.75,60601,42.86,10
526751,2,2.0,2282,1961,0,1.06,10001,86.87,7
783116,4,3.9,2844,1984,2,1.14,60601,73.6,8
797548,4,3.4,2948,2003,1,1.3,75201,42.87,6
795524,4,3.1,3520,2000,1,1.74,75201,63.61,1
663762,2,2.0,2392,1992,3,0.68,10001,28.45,9
671592,2,2.2,2604,2015,2,0.68,75201,33.79,3
781728,4,3.9,2984,1964,1,1.23,30301,42.72,3
764151,4,3.3,2928,1998,2,1.29,10001,78.53,9
818179,5,3.2,2923,1983,2,1.69,10001,7.88,4
763428,4,3.5,2914,1988,2,1.31,10001,67.61,8
593057,5,3.1,1839,1975,2,1.57,60601,42.09,4
651819,3,3.7,2404,2018,2,0.75,60601,62.42,2
566176,2,3.3,2259,1997,1,0.99,10001,61.68,5
831148,4,3.0,3381,2000,2,1.4,75201,49.46,3
564622,2,2.3,2165,1953,0,1.1,30301,34.89,4
601277,2,1.3,2473,1976,0,0.8,30301,36.66,3
347158,2,1.9,1210,1991,2,0.9,60601,43.73,1
669446,3,2.2,2671,2005,0,1.31,94101,17.48,4
301248,1,2.4,1060,2018,2,0.38,10001,51.79,9
706504,4,3.0,2495,1967,2,0.76,94101,35.88,7
446823,1,1.6,1806,2010,1,0.37,30301,40.74,6
597367,1,2.2,2538,1953,0,0.51,60601,45.88,10
529811,1,2.6,2085,1950,2,1.02,60601,65.01,9
567715,2,2.9,2309,1999,3,1.51,60601,74.76,4
862584,5,2.6,3490,2019,2,1.23,60601,77.46,6
476474,2,2.5,1943,1969,2,0.87,60601,58.21,3
517748,2,1.9,2028,1969,1,0.74,10001,42.21,3
544504,1,2.8,2113,1995,0,0.84,94101,23.84,10
396533,2,3.0,1607,1976,2,0.98,30301,98.82,10
479793,1,1.9,2196,1975,1,0.44,30301,85.62,8
868016,5,3.1,3305,1981,2,1.31,60601,67.84,5
852960,4,3.0,3512,1959,1,1.26,60601,63.16,8
593367,1,1.2,2380,1961,2,1.07,60601,42.92,9
710894,5,3.7,2663,1973,2,1.3,75201,52.61,2
725878,4,3.1,2809,2000,2,0.83,30301,68.41,7
665231,3,3.4,2272,1987,2,1.49,60601,12.18,2
325665,1,1.8,993,1995,3,0.85,94101,37.76,7
395730,1,2.0,1383,1957,3,0.35,75201,50.21,3
1032558,3,2.1,3920,2004,3,1.19,10001,11.54,8
802117,3,2.4,3004,1980,2,1.34,75201,20.25,4
682396,1,1.7,2858,1965,2,0.73,75201,36.84,9
778360,3,3.4,3114,1969,2,1.51,75201,51.72,4
481468,2,2.3,1929,1987,1,1.07,94101,80.21,2
766904,4,3.3,2909,1964,1,1.39,30301,41.06,4
819847,4,3.0,3394,1983,0,1.36,60601,87.62,5
884879,4,2.6,3318,2021,1,1.34,94101,35.45,8
531829,2,2.5,2011,1968,1,1.16,94101,47.48,3
569902,3,3.2,1945,2018,1,1.06,60601,20.38,9
1271679,5,2.9,5143,2012,3,1.78,75201,41.28,9
733093,3,3.3,2629,1981,2,1.19,10001,11.94,10
358090,1,1.9,1737,1986,0,0.73,75201,100.0,3
841978,4,3.0,3156,2015,1,1.21,75201,29.1,8
665134,3,3.2,2578,1956,2,1.01,30301,57.18,6
917761,5,3.2,3561,1997,2,1.6,75201,40.46,6
579785,1,2.3,2543,1960,3,1.0,10001,45.3,2
565376,2,2.4,2237,1980,3,1.05,94101,48.47,8
507334,2,2.7,1718,1993,3,0.69,75201,68.99,7
858924,5,2.3,3419,1994,1,1.02,94101,60.16,2
413672,1,1.4,1667,2021,1,0.92,30301,54.84,4
885326,4,3.5,3811,2005,2,2.1,10001,61.59,5
802255,3,3.4,3285,1981,1,1.02,60601,57.42,9
538975,1,1.8,1953,1970,2,0.56,60601,24.48,10
461580,2,2.5,1660,1980,2,1.15,30301,45.04,2
763665,5,3.6,2887,1950,2,1.24,10001,63.68,7
920399,5,3.8,3507,1960,1,1.95,94101,38.1,5
693495,3,1.9,2868,2017,2,1.22,30301,57.14,2
885841,5,3.1,3312,1985,2,1.49,75201,72.05,10
869103,5,3.3,3259,2008,3,1.27,94101,36.12,3
400626,1,2.7,1603,2016,1,0.96,75201,70.36,5
843950,4,4.4,3088,2005,3,1.17,75201,47.88,10
446911,3,2.8,1508,2000,2,1.31,94101,51.46,1
357673,1,1.6,1349,1978,2,0.82,75201,66.93,7
677582,4,3.4,2786,1951,2,1.69,60601,61.87,1
668264,1,3.0,2503,1955,2,0.75,94101,0.0,6
437260,1,2.4,1493,1980,1,1.63,30301,13.3,6
897981,5,3.0,3590,2003,1,1.67,60601,60.63,1
840237,4,3.7,3213,1989,2,1.34,30301,47.18,7
850173,3,3.2,3348,1966,2,0.98,10001,17.94,8
790814,3,2.4,3331,1954,1,1.36,30301,36.81,3
883277,4,3.4,3071,1951,2,1.19,94101,16.08,10
834721,5,4.0,3262,2007,1,1.27,30301,47.89,1
492147,2,3.2,1968,1961,1,0.76,10001,75.17,2
414854,1,2.3,1779,1954,2,0.64,75201,35.7,1
878315,5,3.3,3282,2009,1,2.17,94101,54.91,9
810522,4,3.8,3376,1990,0,1.39,60601,47.91,4
477527,1,1.7,2110,1969,1,0.5,60601,82.02,7
722846,3,3.1,2995,2021,2,1.43,30301,75.36,5
708419,2,1.9,2929,1950,0,0.96,60601,18.22,9
886094,3,3.4,3631,2005,1,1.49,10001,46.17,9
827002,4,3.1,3162,2019,1,1.87,60601,32.28,6
554601,1,2.9,2449,2005,0,0.25,30301,37.98,5
735874,4,3.4,2924,2003,1,0.59,60601,65.71,10
555542,1,1.7,2492,1960,1,1.3,75201,53.86,1
948773,5,4.2,4030,1952,1,1.29,75201,65.43,4
710309,2,3.4,2804,1977,2,0.39,60601,4.18,5
939824,5,3.9,3547,1954,1,1.34,94101,68.61,9
822929,5,3.1,3165,1965,1,1.21,60601,58.56,2
577904,4,3.0,2402,1980,1,1.07,75201,82.14,2
580992,2,2.7,2279,1977,1,1.16,75201,37.78,3
573337,1,1.9,2666,1956,2,0.59,10001,71.52,3
430267,1,3.1,1745,1958,1,0.21,30301,55.84,7
677542,3,3.0,3092,1988,1,1.11,10001,52.66,1
559912,1,1.0,2321,1992,1,0.44,94101,40.24,2
763020,4,3.4,2958,1976,2,1.23,30301,48.11,1
1067697,5,3.3,4158,1982,0,1.44,60601,30.41,9
659056,5,3.5,2045,2005,2,1.75,60601,42.05,10
787832,5,3.3,2888,1951,1,1.35,94101,38.18,9
461347,2,3.0,1842,1963,0,1.11,75201,44.28,3
391005,1,2.9,1490,1962,2,0.22,60601,46.37,3
844720,4,3.3,3268,1973,2,1.57,10001,46.87,1
620704,2,2.4,2445,2018,2,1.29,75201,49.84,5
749583,3,2.9,2896,1983,1,1.03,60601,49.65,3
820746,4,3.2,3398,1968,2,1.05,75201,52.16,2
643700,4,2.8,2624,1979,1,0.98,30301,49.4,3
683646,4,3.5,2490,1998,2,1.29,60601,44.59,8
953604,5,3.7,3698,1992,2,1.86,60601,58.61,8
704906,4,4.0,2784,1965,0,1.17,75201,74.25,1
315959,1,2.9,1114,2001,2,1.03,30301,43.29,2
853768,4,2.9,3585,1998,2,0.95,10001,39.3,1
1043220,5,3.9,4197,1960,1,1.39,30301,57.53,8
952008,4,2.7,3878,1996,2,1.29,10001,52.16,1
739200,3,3.2,2793,1984,2,1.16,94101,30.66,6
790664,3,2.6,3012,2020,1,1.0,30301,34.97,10
1071711,5,3.0,4184,1978,3,1.87,10001,38.11,8
442579,1,2.4,1579,2003,1,1.08,75201,29.26,8
617937,1,1.0,2455,1972,2,0.65,10001,58.77,7
622199,2,1.7,2437,1973,2,0.74,94101,65.29,8
1057451,5,3.4,3956,1959,2,1.32,10001,33.77,8
923127,4,3.2,3193,2010,1,1.61,30301,22.79,10
1047817,5,3.3,4148,1957,3,1.3,10001,53.45,3
560829,2,1.8,2411,1997,1,0.46,30301,50.62,2
701546,5,3.1,2758,1978,1,1.11,94101,96.04,4
1067571,5,3.7,4225,1975,1,1.7,10001,63.35,5
510333,2,2.9,1826,1986,2,0.49,10001,27.45,2
645127,1,2.3,2526,2001,3,0.58,94101,30.97,8
824301,4,3.8,3054,1987,1,1.33,10001,56.31,8
669171,2,2.8,2888,1955,2,0.4,30301,48.9,4
789814,3,2.5,3267,1957,1,1.15,60601,47.79,5
540390,1,2.2,2115,1966,3,0.6,60601,51.34,5
717067,3,2.2,2954,2011,2,0.53,30301,65.51,5
495375,1,2.2,2111,1983,0,0.76,10001,87.08,9
587068,4,3.8,2093,1968,0,1.42,30301,76.59,9
837894,4,3.5,3159,2019,1,1.36,94101,29.71,4
779624,5,4.2,2941,1986,1,1.65,30301,39.31,1
760544,3,2.7,2785,1987,2,1.18,60601,2.93,8
334206,1,3.0,1328,1964,1,0.92,75201,54.22,1
679026,4,3.1,2507,1989,3,1.02,94101,39.5,7
773199,2,3.3,3102,1958,2,0.48,10001,49.61,4
914713,4,3.2,3634,2002,2,0.95,30301,33.54,1
601270,2,3.0,2297,2019,1,0.66,94101,33.33,4
544312,1,3.0,1992,2015,2,1.31,60601,19.19,7
797283,4,3.1,2976,2001,2,1.06,10001,43.62,8
824761,4,3.3,3384,1950,2,1.14,30301,61.38,2
452632,1,2.9,1561,1979,3,0.63,30301,36.52,9
887024,4,3.1,3596,1950,1,1.19,10001,63.03,5
538593,2,1.9,2173,1988,0,1.44,75201,36.17,8
732127,4,4.3,2890,1965,2,0.78,75201,50.01,2
670199,3,2.7,2710,1966,2,1.76,94101,77.11,2
878137,5,3.6,3204,1971,2,1.54,30301,40.24,4
613902,2,3.2,2464,1980,1,1.19,94101,54.5,4
598619,3,2.6,2431,1989,2,1.11,10001,55.19,3
529078,1,1.8,2134,1976,1,0.94,94101,55.46,5
676816,2,2.7,2908,1985,1,0.62,30301,60.6,2
777046,5,2.6,3140,1953,1,1.09,75201,54.93,1
936304,5,3.4,3434,2018,1,2.28,75201,29.46,4
547500,1,2.4,2130,1974,1,1.27,10001,41.73,6
426687,1,2.2,1682,1979,3,0.38,60601,61.51,6
562862,2,1.8,2532,1996,2,1.11,94101,64.09,2
886346,4,4.0,3377,1961,3,1.65,10001,35.14,6
573951,1,2.4,2441,1976,2,0.9,75201,69.45,4
785947,4,3.9,2797,1994,1,1.24,30301,40.46,10
551965,3,2.8,2228,2012,2,1.71,30301,56.65,1
845050,5,3.1,3346,2004,3,1.71,60601,53.9,1
653151,4,3.3,2616,1979,3,1.02,60601,31.74,2
962103,5,3.4,3782,1963,2,1.38,75201,44.51,4
685483,4,2.6,2519,2005,1,0.98,60601,9.12,8
902810,3,3.6,3866,1968,0,1.07,60601,42.13,3
550320,1,2.0,2547,1975,1,0.66,30301,74.67,5
738978,3,2.0,2706,2020,3,1.33,94101,11.9,3
608460,1,3.0,2333,1987,1,0.92,30301,32.62,8
305681,1,2.0,1081,2018,2,0.82,30301,40.77,4
1205835,5,3.2,4761,1985,1,1.61,75201,7.3,8
684888,3,2.0,2404,1967,2,1.41,75201,9.82,8
767779,4,4.1,3039,2006,0,1.23,94101,91.2,9
384596,3,2.3,1772,1972,1,0.38,10001,61.74,2
993235,5,3.5,3743,1963,1,2.13,60601,69.99,10
393465,1,2.8,1346,2018,2,0.43,60601,57.01,7
941434,5,3.7,3550,1971,1,1.71,30301,61.59,10
499892,2,2.6,2027,1977,2,0.8,30301,43.63,1
411787,2,1.7,1761,1992,1,1.32,94101,70.86,4
661116,4,2.8,2697,1967,2,1.01,60601,78.68,4
955818,5,3.6,3612,1985,0,1.29,30301,36.47,4
664414,4,2.8,2459,1956,2,1.15,30301,45.04,7
722196,4,3.3,2725,1972,1,1.47,75201,38.39,5
695402,2,2.9,2631,1983,2,0.97,10001,48.29,5
1024071,4,3.7,4401,1970,1,1.47,94101,64.82,3
660218,2,2.0,2538,2019,2,0.94,10001,46.42,10
424692,1,3.4,1441,1996,3,0.98,10001,15.06,5
877336,5,3.9,3316,2002,0,1.78,94101,69.39,5
799257,4,3.2,3115,1990,0,1.75,60601,34.72,8
530506,2,3.1,2125,1981,2,1.0,30301,58.12,2
734868,3,4.1,3151,1963,2,1.2,94101,60.07,8
798191,4,2.5,3208,1966,1,1.83,30301,41.45,4
595310,1,2.2,2353,1974,1,1.06,75201,31.69,9
431615,1,1.1,1742,2013,0,0.86,10001,40.44,8
755417,3,3.0,3362,2022,1,0.68,75201,81.93,5
590988,2,2.8,2216,1997,1,0.39,10001,31.03,5
704396,4,3.2,2614,1984,2,1.48,60601,27.98,9
754829,2,2.3,3388,1986,1,1.1,94101,53.81,5
301189,1,1.3,987,2004,2,0.48,60601,45.74,9
547654,2,2.8,1930,1966,2,1.01,10001,41.8,6
410106,1,3.0,1586,1977,1,0.43,75201,31.95,1
849344,2,2.3,3554,1950,2,1.07,10001,49.58,8
851119,3,3.1,3603,2002,2,1.28,60601,46.77,1
986030,5,2.7,4246,2022,1,1.68,60601,76.74,2
695661,3,3.1,2534,2004,1,1.2,75201,32.28,6
982580,3,2.7,3913,2010,3,1.01,75201,40.27,5
922006,5,3.1,3684,1962,3,1.44,60601,75.69,2
1018440,5,3.1,3988,1996,1,1.85,10001,39.65,6
830051,4,3.0,3189,2013,0,1.42,10001,35.57,7
738151,4,3.4,3075,1981,1,1.45,94101,58.93,3
644617,3,2.2,2574,1977,1,1.13,60601,53.17,8
648646,3,2.7,2595,2002,1,1.3,94101,43.82,4
565707,1,2.3,2204,1980,2,0.99,60601,51.51,10
527916,1,1.8,2083,1957,2,0.51,94101,59.49,9
806281,4,4.1,3084,2021,1,1.48,30301,53.22,7
870279,4,2.8,3854,1974,2,1.23,10001,61.54,3
183409,1,2.0,416,1982,0,0.79,10001,46.24,5
533036,1,1.8,2154,2017,0,0.95,30301,29.4,9
654894,2,3.5,2658,1956,2,0.46,75201,61.33,9
723181,2,2.9,2873,2015,0,0.57,30301,44.58,8
466365,1,1.8,1867,1995,1,0.5,10001,44.06,8
613304,2,3.2,2403,1954,2,0.68,60601,64.92,9
964525,5,3.6,3992,1966,1,1.45,94101,83.2,5
1012261,4,3.3,3845,2001,2,1.81,10001,16.4,9
757615,4,3.0,2949,1961,1,1.65,30301,43.69,6
493159,1,1.9,2033,2011,0,0.53,60601,48.46,6
934492,3,3.1,3539,1984,2,1.36,10001,52.19,10
299323,1,2.0,837,2011,2,0.69,30301,46.36,6
547300,2,3.5,1954,1970,1,1.0,10001,48.23,7
857284,3,2.3,3432,2015,2,0.81,30301,57.34,9
746688,2,3.4,2846,2002,3,0.5,30301,46.1,3
988536,5,3.4,3761,1970,2,1.72,10001,39.35,6
591235,2,2.7,2075,1964,1,0.91,60601,38.76,10
821317,5,3.9,3059,1972,2,1.66,10001,76.56,5
812023,5,3.2,3204,1980,2,1.98,10001,89.67,4
785086,2,3.0,3074,2003,2,0.83,60601,43.24,8
485710,2,1.2,1985,2004,1,0.83,10001,43.66,3
916651,5,3.1,3550,1975,1,2.03,94101,57.84,2
604254,3,2.4,2323,2002,2,1.11,94101,52.67,4
947365,5,2.9,3921,2015,1,1.26,94101,47.05,3
787473,4,3.1,2830,1988,2,1.52,30301,25.0,7
900110,5,3.7,3451,1956,2,1.43,75201,33.69,4
519155,3,3.3,1858,1988,2,0.85,10001,63.84,10
633637,4,3.3,2293,1981,1,1.33,75201,44.42,9
427020,1,2.0,1903,1975,1,0.95,94101,89.33,5
299632,1,2.5,1237,1978,2,0.35,60601,88.47,3
877810,3,3.0,3752,1974,2,0.75,94101,31.65,2
688978,5,4.0,2469,2005,3,1.48,10001,76.43,6
535280,2,3.0,1899,1980,2,0.57,75201,47.33,6
613356,3,2.9,2708,2015,1,0.72,75201,52.9,1
739188,4,2.8,2917,1951,2,1.3,30301,64.06,7
666074,4,2.9,2547,1996,2,1.63,60601,70.05,5
415072,1,2.0,1421,1978,2,0.94,94101,35.58,7
644146,4,3.0,2604,1998,2,1.27,60601,93.79,4
649924,3,3.0,2556,2022,1,1.48,10001,55.59,5
1044439,4,3.6,4075,1981,0,1.82,30301,10.47,7
698003,3,2.9,2738,1979,1,1.25,94101,44.76,6
662945,2,2.6,2891,1964,1,0.79,10001,92.31,1
523344,1,2.4,2153,2011,0,1.17,60601,38.17,1
